Date,Bill No,CustomerName,SalesType,GrossAmt,GST Amt,TotAmt
03/05/2024,2,    ,CASH,119.05,5.95,125
03/05/2024,3,    ,CASH,183.31,13.19,197
03/05/2024,4,    ,CASH,45,0,45
03/05/2024,5,    ,CASH,95,0,95
03/05/2024,6,    ,CASH,165,0,165
03/05/2024,7,    ,CASH,83,0,83
03/05/2024,8,    ,CASH,1099.26,27.74,1127
03/05/2024,9,    ,CASH,917.73,32.27,950
03/05/2024,10,    ,CASH,33.9,6.1,40
03/05/2024,11,    ,CASH,130.62,4.38,135
03/05/2024,12,    ,CASH,31.19,3.81,35
04/05/2024,1,    ,SPLIT,191.95,3.05,195
04/05/2024,2,    ,CASH,139,0,139
04/05/2024,3,    ,CASH,96,0,96
04/05/2024,4,    ,CASH,151.64,12.36,164
04/05/2024,5,    ,CASH,168,0,168
04/05/2024,6,    ,CASH,53,0,53
04/05/2024,7,    ,CASH,146,0,146
04/05/2024,8,    ,CASH,109.44,3.06,113
04/05/2024,9,    ,CASH,285.84,9.16,295
04/05/2024,10,    ,CASH,525.85,9.15,535
04/05/2024,11,    ,CASH,314.34,39.66,354
04/05/2024,12,    ,CARD,25,0,25
05/05/2024,1,    ,SPLIT,236,0,236
05/05/2024,2,    ,CASH,138.05,0.95,139
05/05/2024,3,    ,SPLIT,135,0,135
05/05/2024,4,    ,CASH,261.1,38.9,300
05/05/2024,5,    ,CASH,121.95,3.05,125
05/05/2024,6,    ,CASH,177,0,177
05/05/2024,7,    ,CARD,168.74,15.26,184
05/05/2024,8,    ,CASH,42.37,7.63,50
05/05/2024,9,    ,CASH,122.4,2.6,125
05/05/2024,10,    ,CARD,429.43,1.07,431
05/05/2024,11,    ,CASH,379.28,14.72,394
05/05/2024,12,    ,CASH,443.95,3.05,447
05/05/2024,13,    ,CASH,783.82,46.18,830
05/05/2024,14,    ,CASH,367.97,15.03,383
05/05/2024,15,    ,CASH,72.62,4.38,77
05/05/2024,16,    ,CASH,75,0,75
05/05/2024,17,    ,CASH,45.93,1.07,47
05/05/2024,18,    ,CASH,337.05,5.95,343
07/05/2024,1,    ,CASH,135,0,135
07/05/2024,2,    ,CASH,122,10.5,133
07/05/2024,3,    ,CASH,82.9,2.1,85
07/05/2024,4,    ,CASH,79,0,79
07/05/2024,5,    ,CASH,30,0,30
07/05/2024,6,    ,CASH,445.29,37.46,483
07/05/2024,7,    ,CASH,53,0,53
07/05/2024,8,    ,CASH,1242.76,39.24,1282
07/05/2024,9,    ,CASH,309,0,309
07/05/2024,10,    ,CASH,253.38,6.12,260
07/05/2024,11,    ,CASH,50,0,50
07/05/2024,12,    ,CASH,44,0,44
08/05/2024,1,    ,CASH,98.93,1.07,100
08/05/2024,2,    ,CASH,47.53,2.97,51
08/05/2024,3,    ,CARD,98.56,11.44,110
08/05/2024,4,    ,CASH,102,0,102
08/05/2024,5,    ,CASH,70,0,70
08/05/2024,6,    ,CARD,164.64,21.36,186
08/05/2024,7,    ,CASH,61.47,1.53,63
08/05/2024,8,    ,CASH,57,0,57
08/05/2024,9,    ,CASH,92.47,1.53,94
08/05/2024,10,    ,CASH,142.36,7.14,150
08/05/2024,11,    ,CASH,262.86,11.14,274
08/05/2024,12,    ,CASH,1218.52,44.73,1263
08/05/2024,13,    ,CASH,30,0,30
08/05/2024,14,    ,CASH,208.69,18.31,227
09/05/2024,1,    ,CASH,96,0,96
09/05/2024,2,    ,CASH,144,0,144
09/05/2024,3,    ,CARD,158.9,15.1,174
09/05/2024,4,    ,CARD,180.42,4.58,185
09/05/2024,5,    ,CASH,99.5,0,100
09/05/2024,6,    ,CASH,1196.9,15.6,1213
09/05/2024,7,    ,CASH,99.25,8.75,108
09/05/2024,8,    ,CASH,236.5,0,237
09/05/2024,9,    ,CASH,330,0,330
09/05/2024,10,    ,SPLIT,120.85,9.15,130
10/05/2024,1,    ,CARD,85,0,85
10/05/2024,2,    ,CASH,105,0,105
10/05/2024,3,    ,CASH,112.29,0.71,113
10/05/2024,4,    ,CASH,118.93,3.07,122
10/05/2024,5,    ,CASH,73.81,1.19,75
10/05/2024,6,    ,CASH,132.49,2.01,135
10/05/2024,7,    ,CASH,190,0,190
10/05/2024,8,    ,CASH,116.95,3.05,120
10/05/2024,9,    ,CASH,1454.84,9.16,1464
10/05/2024,10,    ,CASH,71,0,71
10/05/2024,11,    ,CASH,14.24,0.76,15
10/05/2024,12,    ,CASH,20,0,20
11/05/2024,1,    ,CARD,140,0,140
11/05/2024,2,    ,CASH,112.63,6.87,120
11/05/2024,3,    ,CASH,120,4,124
11/05/2024,4,    ,CASH,103.39,18.61,122
11/05/2024,5,    ,CASH,58,0,58
11/05/2024,6,    ,CASH,101.93,1.07,103
11/05/2024,7,    ,CASH,120,0,120
11/05/2024,8,    ,CASH,245.76,44.24,290
11/05/2024,9,    ,CASH,82.5,0,83
11/05/2024,10,    ,CASH,94,0,94
11/05/2024,11,    ,CASH,247.96,8.04,256
11/05/2024,12,    ,CASH,64.47,1.53,66
11/05/2024,13,    ,CASH,125.62,4.38,130
11/05/2024,14,    ,CASH,856.08,11.92,868
11/05/2024,15,    ,CASH,337,0,337
11/05/2024,16,    ,CASH,168.74,4.76,174
12/05/2024,1,    ,CASH,343.47,1.53,345
12/05/2024,2,    ,CASH,90,0,90
12/05/2024,3,    ,CASH,177,0,177
12/05/2024,4,    ,CASH,216.86,6.14,223
12/05/2024,5,    ,CASH,271,3,274
12/05/2024,6,    ,CARD,76.95,3.05,80
12/05/2024,7,    ,SPLIT,153.54,22.96,177
12/05/2024,8,    ,CARD,85.42,4.58,90
12/05/2024,9,    ,CASH,131.93,9.07,141
12/05/2024,10,    ,CASH,40.47,1.53,42
12/05/2024,11,    ,CASH,90,0,90
12/05/2024,12,    ,CASH,150.47,1.53,152
12/05/2024,13,    ,CASH,73.9,6.1,80
12/05/2024,14,    ,CASH,1021.19,14.31,1036
12/05/2024,15,    ,CASH,108,0,108
12/05/2024,16,    ,CASH,764.91,55.09,820
12/05/2024,17,    ,CASH,354.23,8.02,362
13/05/2024,1,    ,CASH,149,0,149
13/05/2024,2,    ,CASH,142.47,1.53,144
13/05/2024,3,    ,CASH,48,0,48
13/05/2024,4,    ,CASH,147,0,147
13/05/2024,5,    ,CASH,391.95,2.05,394
13/05/2024,6,    ,SPLIT,95.42,4.58,100
13/05/2024,7,    ,CARD,250.75,15.25,266
13/05/2024,8,    ,CASH,236.95,3.05,240
13/05/2024,9,    ,CASH,280.9,6.1,287
13/05/2024,10,    ,CASH,111.18,3.82,115
13/05/2024,11,    ,CASH,108.47,1.53,110
13/05/2024,12,    ,CASH,507.37,7.63,515
13/05/2024,13,    ,CASH,718.94,7.56,727
13/05/2024,14,    ,CASH,30,0,30
13/05/2024,15,    ,CASH,228.96,19.54,249
13/05/2024,16,    ,CASH,88,0,88
13/05/2024,17,    ,CASH,40,0,40
14/05/2024,1,    ,CASH,101.43,3.07,105
14/05/2024,2,    ,CASH,100.43,3.07,104
14/05/2024,3,    ,CASH,85,0,85
14/05/2024,4,    ,CASH,62,0,62
14/05/2024,5,    ,CASH,99.19,7.81,107
14/05/2024,6,    ,CASH,147.39,7.61,155
14/05/2024,7,    ,CASH,102.81,5.19,108
14/05/2024,8,    ,CASH,542.11,17.89,560
14/05/2024,9,    ,CASH,196.23,8.27,205
14/05/2024,10,    ,CASH,228.37,7.63,236
14/05/2024,11,    ,CASH,112,3,115
15/05/2024,1,    ,CASH,100,0,100
15/05/2024,2,    ,CASH,72.37,7.63,80
15/05/2024,3,    ,CASH,128,0,128
15/05/2024,4,    ,CASH,43,0,43
15/05/2024,5,    ,CASH,813.61,24.89,839
15/05/2024,6,    ,CARD,231.95,6.05,238
15/05/2024,7,    ,CASH,21,0,21
15/05/2024,8,    ,CARD,92.37,7.63,100
15/05/2024,9,    ,CASH,90,0,90
15/05/2024,10,    ,CASH,1131.42,22.08,1154
15/05/2024,11,    ,CASH,218.9,2.6,222
15/05/2024,12,    ,CASH,115,0,115
15/05/2024,13,    ,CASH,105.74,0.76,107
15/05/2024,14,    ,CASH,156.64,5.36,162
15/05/2024,15,    ,CARD,90.84,9.16,100
15/05/2024,16,    ,CASH,64.93,4.07,69
16/05/2024,1,    ,CASH,207,0,207
16/05/2024,2,    ,CASH,111.83,7.17,119
16/05/2024,3,    ,CASH,68,0,68
16/05/2024,4,    ,CASH,1038.72,17.28,1056
16/05/2024,5,    ,CASH,504.33,11.67,516
16/05/2024,6,    ,CASH,22,0,22
16/05/2024,7,    ,CASH,98.47,1.53,100
16/05/2024,8,    ,CASH,74,0,74
17/05/2024,1,    ,CASH,107.93,3.07,111
17/05/2024,2,    ,CASH,212.61,3.39,216
17/05/2024,3,    ,CASH,39,0,39
17/05/2024,4,    ,CASH,153,0,153
17/05/2024,5,    ,CASH,140.05,5.95,146
17/05/2024,6,    ,SPLIT,97.4,8.85,106
17/05/2024,7,    ,CARD,37.29,0.71,38
17/05/2024,8,    ,CASH,104.43,3.07,108
17/05/2024,9,    ,CARD,203.39,36.61,240
17/05/2024,10,    ,CASH,38.47,1.53,40
17/05/2024,11,    ,CASH,118,0,118
17/05/2024,12,    ,CARD,353.88,4.12,358
17/05/2024,13,    ,CASH,462.01,2.99,465
17/05/2024,14,    ,CASH,267,0,267
17/05/2024,15,    ,CASH,92.9,10.6,104
17/05/2024,16,    ,CASH,482.49,12.01,495
17/05/2024,17,    ,CASH,98,0,98
17/05/2024,18,    ,CASH,61.5,0,62
18/05/2024,1,    ,CASH,76.25,0,76
18/05/2024,2,    ,CARD,136,0,136
18/05/2024,4,    ,CASH,129.24,5.26,135
18/05/2024,5,    ,CARD,120,0,120
18/05/2024,6,    ,CASH,95,0,95
18/05/2024,7,    ,CASH,105,18,123
18/05/2024,8,    ,CASH,1130.25,0,1130
18/05/2024,9,    ,CASH,75.42,4.58,80
19/05/2024,1,    ,CASH,179.64,5.36,185
19/05/2024,2,    ,CASH,158,0,158
19/05/2024,3,    ,CASH,80,0,80
19/05/2024,4,    ,CASH,156.29,3.21,160
19/05/2024,5,    ,CASH,231.17,28.83,260
19/05/2024,6,    ,CASH,51.19,3.81,55
19/05/2024,7,    ,CASH,160,0,160
19/05/2024,8,    ,CASH,94.66,5.34,100
19/05/2024,9,    ,CASH,66.25,0,66
19/05/2024,10,    ,CARD,78,0,78
19/05/2024,11,    ,CASH,65,0,65
19/05/2024,12,    ,CASH,71.43,3.07,75
19/05/2024,13,    ,CASH,108.9,15.1,124
19/05/2024,14,    ,CASH,687.5,39,727
19/05/2024,15,    ,CASH,612.3,28.7,641
19/05/2024,16,    ,CASH,107.62,4.38,112
19/05/2024,17,    ,CASH,65,0,65
19/05/2024,18,    ,CASH,84.75,15.25,100
19/05/2024,19,    ,CARD,110,0,110
19/05/2024,21,    ,CASH,199,0,199
21/05/2024,1,    ,CASH,93.99,2.01,96
21/05/2024,2,    ,CARD,107.14,12.86,120
21/05/2024,3,    ,CASH,66.47,1.53,68
21/05/2024,4,    ,CASH,70,0,70
21/05/2024,5,    ,CASH,111.9,6.1,118
21/05/2024,6,    ,CARD,305.97,23.03,329
21/05/2024,7,    ,CASH,110,0,110
21/05/2024,8,    ,CASH,97.62,2.38,100
21/05/2024,9,    ,CASH,142,0,142
21/05/2024,10,    ,CASH,749.69,5.81,756
21/05/2024,11,    ,CASH,65,0,65
21/05/2024,12,    ,CASH,143.47,1.53,145
21/05/2024,13,    ,CASH,266.13,6.87,273
21/05/2024,14,    ,CASH,161.25,8.75,170
22/05/2024,1,    ,CASH,105,0,105
22/05/2024,2,    ,CASH,68,0,68
22/05/2024,3,    ,CASH,42.05,0.95,43
22/05/2024,4,    ,CASH,66,0,66
22/05/2024,5,    ,CARD,208.9,6.1,215
22/05/2024,6,    ,CARD,38,0,38
22/05/2024,7,    ,CASH,147.06,7.94,155
22/05/2024,8,    ,CASH,1043.83,37.17,1081
22/05/2024,9,    ,CASH,120.33,3.67,124
22/05/2024,10,    ,CASH,85.94,3.06,89
22/05/2024,11,    ,CASH,508.1,16.9,525
22/05/2024,12,    ,CASH,240.5,0,241
22/05/2024,13,    ,CASH,10,0,10
23/05/2024,1,    ,CASH,80,0,80
23/05/2024,2,    ,CARD,148.27,13.73,162
23/05/2024,3,    ,SPLIT,189.05,5.95,195
23/05/2024,4,    ,CASH,115,0,115
23/05/2024,5,    ,CASH,138.37,7.63,146
23/05/2024,6,    ,CASH,903.61,14.39,918
23/05/2024,7,    ,CARD,60,0,60
23/05/2024,8,    ,CASH,30,0,30
23/05/2024,9,    ,SPLIT,324,0,324
23/05/2024,10,    ,CASH,106.94,3.06,110
24/05/2024,1,    ,CASH,79.47,1.53,81
24/05/2024,2,    ,CASH,60,0,60
24/05/2024,3,    ,CASH,50,0,50
24/05/2024,4,    ,CASH,103.47,1.53,105
24/05/2024,5,    ,CASH,50,0,50
24/05/2024,6,    ,CASH,100,0,100
24/05/2024,7,    ,CASH,658.16,21.84,680
24/05/2024,8,    ,CARD,231,18,249
24/05/2024,9,    ,SPLIT,54.5,0,55
24/05/2024,10,    ,CARD,88.98,16.02,105
24/05/2024,11,    ,CASH,85.71,4.29,90
25/05/2024,1,    ,CARD,116.73,13.27,130
25/05/2024,2,    ,CASH,208,0,208
25/05/2024,3,    ,SPLIT,131.5,0,132
25/05/2024,4,    ,CASH,154,0,154
25/05/2024,5,    ,CASH,140,0,140
25/05/2024,6,    ,CASH,115,0,115
25/05/2024,7,    ,CASH,311,0,311
25/05/2024,8,    ,CASH,90,0,90
25/05/2024,9,    ,CASH,81.43,3.07,85
25/05/2024,10,    ,CASH,83.23,4.77,88
25/05/2024,11,    ,CARD,405.42,4.58,410
25/05/2024,12,    ,CASH,632.79,15.21,648
25/05/2024,13,    ,CASH,347.71,6.29,354
25/05/2024,14,    ,CASH,89.88,5.12,95
26/05/2024,1,    ,CASH,101,0,101
26/05/2024,2,    ,CASH,194.27,13.73,208
26/05/2024,3,    ,CASH,149.52,10.48,160
26/05/2024,4,    ,CARD,116,0,116
26/05/2024,5,    ,CASH,265.42,14.58,280
26/05/2024,6,    ,CASH,112.71,2.29,115
26/05/2024,7,    ,CASH,44,0,44
26/05/2024,8,    ,CASH,1044.25,19.75,1064
26/05/2024,9,    ,CASH,20,0,20
26/05/2024,10,    ,CASH,130.71,2.29,133
26/05/2024,11,    ,CARD,231.2,11.8,243
26/05/2024,12,    ,CARD,253,0,253
26/05/2024,13,    ,CASH,159.32,10.68,170
26/05/2024,14,    ,CASH,106.85,9.15,116
27/05/2024,1,    ,CASH,212.05,5.95,218
27/05/2024,2,    ,CASH,55.79,1.46,57
27/05/2024,3,    ,CASH,71.19,3.81,75
27/05/2024,4,    ,CASH,105,0,105
27/05/2024,5,    ,CASH,118.47,1.53,120
27/05/2024,6,    ,CARD,401.18,12.82,414
27/05/2024,7,    ,CASH,476.36,19.64,496
27/05/2024,8,    ,CASH,138,0,138
27/05/2024,9,    ,CASH,91,0,91
27/05/2024,10,    ,CASH,108.38,2.62,111
27/05/2024,11,    ,CASH,141.37,3.13,145
27/05/2024,12,    ,CASH,39.5,0,40
28/05/2024,1,    ,CASH,66.33,3.67,70
28/05/2024,2,    ,CARD,55,0,55
28/05/2024,3,    ,CASH,124.57,1.43,126
28/05/2024,4,    ,CARD,109.41,16.09,126
28/05/2024,5,    ,CASH,1126.67,3.33,1130
28/05/2024,6,    ,CASH,152.37,7.63,160
28/05/2024,7,    ,CASH,119,0,119
28/05/2024,8,    ,CASH,177.81,1.19,179
29/05/2024,1,    ,CASH,109.81,2.19,112
29/05/2024,2,    ,CARD,107.14,12.86,120
29/05/2024,3,    ,CASH,224.16,7.34,232
29/05/2024,4,    ,CARD,337.59,14.41,352
29/05/2024,5,    ,CASH,92.48,5.02,98
29/05/2024,6,    ,CASH,160,0,160
29/05/2024,7,    ,CASH,139,0,139
29/05/2024,8,    ,CASH,156.43,3.07,160
29/05/2024,9,    ,CASH,70,0,70
29/05/2024,10,    ,CASH,534.51,11.99,547
29/05/2024,11,    ,CASH,615.46,27.54,643
29/05/2024,12,    ,CASH,390.78,11.22,402
29/05/2024,13,    ,CASH,20,0,20
29/05/2024,14,    ,CASH,101.9,6.1,108
29/05/2024,15,    ,CASH,86.04,2.96,89
29/05/2024,16,    ,CASH,50,0,50
30/05/2024,1,    ,CASH,74.95,3.05,78
30/05/2024,2,    ,CASH,50,0,50
30/05/2024,3,    ,CARD,170.9,6.1,177
30/05/2024,4,    ,CASH,101.7,18.3,120
30/05/2024,5,    ,CARD,140.51,14.49,155
30/05/2024,6,    ,CASH,316,0,316
30/05/2024,7,    ,CARD,262,0,262
30/05/2024,8,    ,CARD,131,0,131
30/05/2024,9,    ,CASH,406.42,4.58,411
30/05/2024,10,    ,CASH,33.52,0.48,34
30/05/2024,11,    ,CASH,798.07,27.93,826
30/05/2024,12,    ,CASH,279.42,4.58,284
30/05/2024,13,    ,CASH,50.62,4.38,55
31/05/2024,1,    ,CASH,227,0,227
31/05/2024,2,    ,CASH,59.32,10.68,70
31/05/2024,3,    ,CASH,229.05,5.95,235
31/05/2024,4,    ,CASH,202,0,202
31/05/2024,5,    ,CASH,100,0,100
31/05/2024,6,    ,CASH,115.93,1.07,117
31/05/2024,7,    ,CASH,5,0,5
31/05/2024,8,    ,CASH,126.19,6.31,133
31/05/2024,9,    ,CARD,103,2,105
31/05/2024,10,    ,CASH,642.07,7.43,650
31/05/2024,11,    ,CASH,517,0,517
31/05/2024,12,    ,CASH,144,0,144
31/05/2024,13,    ,CASH,55.71,4.29,60
31/05/2024,14,    ,CASH,35.62,4.38,40
31/05/2024,15,    ,CASH,197,0,197
01/06/2024,1,    ,CARD,128,0,128
01/06/2024,2,    ,CARD,68.37,7.63,76
01/06/2024,3,    ,CARD,70,4.5,75
01/06/2024,4,    ,CASH,99.14,6.86,106
01/06/2024,5,    ,CASH,181.43,3.07,185
01/06/2024,6,    ,CASH,242.05,5.95,248
01/06/2024,7,    ,CASH,205.48,7.02,213
01/06/2024,8,    ,CASH,1078.66,15.84,1095
01/06/2024,9,    ,CASH,332.18,5.82,338
01/06/2024,10,    ,CASH,58,0,58
02/06/2024,1,    ,CASH,168,0,168
02/06/2024,2,    ,CASH,83,0,83
02/06/2024,3,    ,CASH,281.34,7.66,289
02/06/2024,4,    ,CASH,134.42,4.58,139
02/06/2024,5,    ,CASH,221.21,11.29,233
02/06/2024,6,    ,CASH,78,0,78
02/06/2024,7,    ,CASH,157.57,1.43,159
02/06/2024,8,    ,CASH,185,0,185
02/06/2024,9,    ,CASH,257.47,1.53,259
02/06/2024,10,    ,CARD,115.25,8.75,124
02/06/2024,11,    ,CARD,272.86,2.14,275
02/06/2024,12,    ,CASH,50,0,50
02/06/2024,13,    ,CASH,142.12,9.38,152
02/06/2024,14,    ,CASH,30,0,30
02/06/2024,15,    ,CASH,149.05,5.95,155
02/06/2024,16,    ,CASH,975.74,29.26,1005
02/06/2024,17,    ,CASH,302.74,15.26,318
02/06/2024,18,    ,CARD,255,0,255
02/06/2024,19,    ,CASH,42.24,0.76,43
02/06/2024,20,    ,CASH,228,0,228
02/06/2024,21,    ,CASH,131.53,2.97,135
02/06/2024,22,    ,CASH,60,0,60
03/06/2024,1,    ,CASH,58.93,1.07,60
03/06/2024,2,    ,CARD,136,0,136
03/06/2024,3,    ,CASH,66.71,2.29,69
03/06/2024,4,    ,CASH,62.66,5.34,68
03/06/2024,5,    ,CASH,220.86,18.14,239
03/06/2024,6,    ,CASH,408,0,408
03/06/2024,7,    ,CASH,1093,0,1093
03/06/2024,8,    ,CASH,60,0,60
03/06/2024,9,    ,CASH,103,0,103
04/06/2024,1,    ,CARD,142.1,2.4,145
04/06/2024,2,    ,CARD,117.53,2.97,121
04/06/2024,3,    ,CARD,119.05,5.95,125
04/06/2024,5,    ,SPLIT,82.37,7.63,90
04/06/2024,6,    ,SPLIT,123.48,10.52,134
04/06/2024,7,    ,CASH,114.04,9.96,124
04/06/2024,8,    ,CASH,89.5,0,90
04/06/2024,9,    ,CASH,612.93,13.57,627
04/06/2024,10,    ,CASH,150.17,13.83,164
04/06/2024,11,    ,CASH,380.21,2.29,383
04/06/2024,12,    ,CARD,219.69,7.31,227
04/06/2024,13,    ,CASH,90.47,1.53,92
05/06/2024,1,    ,CASH,237.9,4.1,242
05/06/2024,2,    ,CARD,110.17,19.83,130
05/06/2024,3,    ,CARD,63.56,11.44,75
05/06/2024,4,    ,CASH,208.99,9.01,218
05/06/2024,5,    ,CASH,80.42,4.58,85
06/06/2024,1,    ,CASH,419.15,8.85,428
06/06/2024,2,    ,CASH,102.55,5.45,108
06/06/2024,3,    ,CASH,569.39,6.11,576
06/06/2024,4,    ,CASH,166.52,0.48,167
06/06/2024,5,    ,CASH,173.29,10.71,184
06/06/2024,6,    ,CASH,438.86,15.64,455
06/06/2024,7,    ,CASH,385.57,18.43,404
06/06/2024,8,    ,CASH,191.95,3.05,195
06/06/2024,9,    ,CASH,50,0,50
06/06/2024,10,    ,CASH,75.71,2.29,78
06/06/2024,11,    ,CASH,69,3,72
07/06/2024,1,    ,CASH,208.62,4.88,214
07/06/2024,2,    ,CASH,146.81,4.19,151
07/06/2024,3,    ,CASH,95.42,4.58,100
07/06/2024,4,    ,SPLIT,214.47,1.53,216
07/06/2024,5,    ,CASH,60,0,60
07/06/2024,6,    ,CASH,116.94,3.06,120
07/06/2024,7,    ,CASH,315.27,9.73,325
07/06/2024,8,    ,CASH,975.01,42.49,1018
07/06/2024,9,    ,CASH,157,0,157
07/06/2024,10,    ,CARD,196,0,196
07/06/2024,11,    ,CASH,139.93,1.07,141
07/06/2024,12,    ,CASH,105.21,8.29,114
08/06/2024,1,    ,CASH,124,0,124
08/06/2024,2,    ,CASH,45,0,45
08/06/2024,3,    ,CASH,1014.52,28.48,1043
08/06/2024,4,    ,CASH,45,0,45
09/06/2024,1,    ,CASH,182.88,31.12,214
09/06/2024,2,    ,CASH,118.05,0.95,119
09/06/2024,3,    ,CARD,118.47,1.53,120
09/06/2024,4,    ,CARD,120,0,120
09/06/2024,5,    ,CASH,52.05,0.95,53
09/06/2024,6,    ,CASH,75,0,75
09/06/2024,7,    ,CARD,152,0,152
09/06/2024,8,    ,CASH,115,0,115
09/06/2024,9,    ,CARD,104.5,0,105
09/06/2024,10,    ,CASH,221.98,16.02,238
09/06/2024,11,    ,CASH,104.18,2.82,107
09/06/2024,12,    ,CASH,1266.18,43.32,1310
09/06/2024,13,    ,CASH,118.95,3.05,122
10/06/2024,1,    ,SPLIT,317.86,2.14,320
10/06/2024,2,    ,CASH,68,0,68
10/06/2024,3,    ,CASH,75.42,4.58,80
10/06/2024,4,    ,CASH,69.32,10.68,80
10/06/2024,5,    ,CARD,68.47,1.53,70
11/06/2024,1,    ,CASH,60,0,60
11/06/2024,2,    ,CARD,170.19,3.81,174
11/06/2024,3,    ,CASH,1209.02,25.48,1235
11/06/2024,4,    ,CASH,128,0,128
11/06/2024,5,    ,CASH,81,0,81
11/06/2024,6,    ,CARD,173.58,8.92,183
11/06/2024,7,    ,CASH,178.55,8.95,188
11/06/2024,8,    ,CASH,89.32,10.68,100
11/06/2024,9,    ,CASH,136.13,1.37,138
11/06/2024,10,    ,CASH,127.29,1.71,129
11/06/2024,11,    ,CASH,98,0,98
11/06/2024,12,    ,CASH,436.92,5.08,442
11/06/2024,13,    ,CASH,215,0,215
11/06/2024,14,    ,CASH,503.16,2.84,506
11/06/2024,15,    ,CASH,46.79,3.21,50
11/06/2024,16,    ,CASH,54.22,1.78,56
11/06/2024,17,    ,CASH,293.83,28.17,322
11/06/2024,18,    ,CASH,271.25,8.75,280
12/06/2024,1,    ,CASH,289.19,3.06,292
12/06/2024,2,    ,CARD,72,0,72
12/06/2024,3,    ,CASH,167.54,22.96,191
12/06/2024,4,    ,CARD,46.53,2.97,50
12/06/2024,5,    ,CASH,42,0,42
12/06/2024,6,    ,CASH,96,0,96
12/06/2024,7,    ,CASH,499.9,29.1,529
12/06/2024,8,    ,CASH,87.5,0,88
12/06/2024,9,    ,CASH,106.52,2.48,109
12/06/2024,10,    ,CARD,111,0,111
12/06/2024,11,    ,CASH,86.85,10.15,97
12/06/2024,12,    ,CASH,131,4.5,136
12/06/2024,13,    ,CASH,112.37,7.63,120
12/06/2024,14,    ,CASH,914.6,18.9,934
12/06/2024,15,    ,CASH,226,0,226
12/06/2024,16,    ,CASH,119,0,119
13/06/2024,1,    ,CARD,50,3,53
13/06/2024,2,    ,CASH,67,0,67
13/06/2024,3,    ,CARD,922.94,8.06,931
13/06/2024,4,    ,CARD,151.27,13.73,165
13/06/2024,5,    ,CASH,865.93,28.57,895
13/06/2024,6,    ,CASH,43.96,0.54,45
13/06/2024,7,    ,CASH,270,0,270
13/06/2024,8,    ,SPLIT,110,0,110
13/06/2024,9,    ,CASH,27,0,27
14/06/2024,1,    ,CARD,145,0,145
14/06/2024,2,    ,CASH,72,0,72
14/06/2024,3,    ,CASH,100,0,100
14/06/2024,4,    ,CARD,117,0,117
14/06/2024,5,    ,CASH,99.9,6.1,106
14/06/2024,6,    ,CASH,1430.62,41.88,1473
14/06/2024,7,    ,CASH,159.05,5.95,165
14/06/2024,8,    ,CASH,47,0,47
15/06/2024,1,    ,CASH,115.9,6.1,122
15/06/2024,2,    ,CASH,152.5,18,171
15/06/2024,3,    ,SPLIT,249.5,16.5,266
15/06/2024,4,    ,CARD,510.13,33.87,544
16/06/2024,1,    ,SPLIT,258,0,258
16/06/2024,2,    ,CASH,931.15,16.35,948
16/06/2024,3,    ,CASH,322,0,322
16/06/2024,4,    ,CASH,213,0,213
16/06/2024,5,    ,CASH,225,0,225
16/06/2024,6,    ,CASH,74,0,74
16/06/2024,7,    ,CARD,88.98,16.02,105
16/06/2024,8,    ,CASH,105.5,0,106
16/06/2024,9,    ,CASH,111,0,111
16/06/2024,10,    ,CASH,118.65,21.35,140
16/06/2024,11,    ,CARD,220.8,21.2,242
16/06/2024,12,    ,CASH,1297.93,48.07,1346
16/06/2024,13,    ,CASH,281.19,3.81,285
16/06/2024,14,    ,CASH,207,0,207
16/06/2024,15,    ,CASH,96.43,3.07,100
16/06/2024,16,    ,CASH,140.11,4.89,145
16/06/2024,17,    ,CASH,95,4,99
16/06/2024,18,    ,CASH,98,0,98
16/06/2024,19,    ,CASH,63.56,11.44,75
17/06/2024,1,    ,CASH,183.73,4.27,188
17/06/2024,2,    ,CASH,169,0,169
17/06/2024,3,    ,SPLIT,192.93,1.07,194
17/06/2024,4,    ,CASH,33,0,33
17/06/2024,5,    ,CASH,97.46,8.54,106
17/06/2024,6,    ,CASH,55,0,55
17/06/2024,7,    ,CASH,130,0,130
17/06/2024,8,    ,CASH,344.67,46.83,392
17/06/2024,9,    ,CASH,118.81,1.19,120
17/06/2024,10,    ,CARD,88,0,88
17/06/2024,11,    ,CASH,147.47,1.53,149
17/06/2024,12,    ,CASH,81,0,81
17/06/2024,13,    ,CASH,363.22,13.78,377
17/06/2024,14,    ,CASH,302.92,9.08,312
17/06/2024,15,    ,CASH,449,0,449
17/06/2024,16,    ,CASH,267.9,37.6,306
17/06/2024,17,    ,CASH,50,0,50
17/06/2024,18,    ,CASH,78,0,78
17/06/2024,19,    ,CASH,136.94,9.06,146
17/06/2024,20,    ,CASH,132.47,1.53,134
18/06/2024,1,    ,CASH,69.52,2.48,72
18/06/2024,2,    ,CASH,58,0,58
18/06/2024,3,    ,CASH,123,0,123
18/06/2024,4,    ,CASH,87,0,87
18/06/2024,5,    ,CASH,94,0,94
18/06/2024,6,    ,CARD,63.56,11.44,75
18/06/2024,7,    ,CASH,257.64,21.36,279
18/06/2024,8,    ,CASH,861.77,18.23,880
18/06/2024,9,    ,CASH,247.47,1.53,249
18/06/2024,10,    ,CASH,20.25,0,20
