date,transaction_id,bill_no,sales_type,gross_amt,gst_amt,total_amt
2025-10-09,8289,17,CASH,1512.0,0.0,1512
2025-10-09,8290,18,CASH,135.42,4.58,140
2025-10-09,8291,19,CASH,571.05,0.95,572
2025-10-09,8292,20,CASH,123.0,0.0,123
2025-10-09,8293,21,SPLIT,94.0,0.0,94
2025-10-10,8294,1,CASH,162.84,11.16,174
2025-10-10,8295,2,CASH,264.14,3.86,268
2025-10-10,8296,3,CASH,67.0,0.0,67
2025-10-10,8297,4,CASH,189.66,5.34,195
2025-10-10,8298,5,CASH,150.95,3.05,154
2025-10-10,8299,6,CASH,325.21,10.79,336
2025-10-10,8300,7,CASH,96.94,3.06,100
2025-10-10,8301,8,CASH,523.98,10.02,534
2025-10-10,8302,9,CASH,142.0,0.0,142
2025-10-10,8303,10,CASH,1216.77,19.23,1236
2025-10-10,8304,11,CASH,562.95,3.05,566
2025-10-10,8305,12,CASH,717.0,0.0,717
2025-10-11,8306,1,CASH,2129.55,35.45,2165
2025-10-11,8307,2,CASH,123.0,0.0,123
2025-10-11,8308,3,CASH,287.0,0.0,287
2025-10-11,8309,4,CASH,133.45,17.55,151
2025-10-11,8310,5,CASH,219.0,0.0,219
2025-10-11,8311,6,CARD,154.0,0.0,154
2025-10-11,8312,7,CARD,81.95,3.05,85
2025-10-11,8313,8,CASH,103.5,0.0,104
2025-10-11,8314,9,CASH,113.0,0.0,113
2025-10-11,8315,10,CASH,67.52,0.48,68
2025-10-11,8316,11,CASH,65.0,0.0,65
2025-10-11,8317,12,CASH,65.42,4.58,70
2025-10-11,8318,13,CASH,326.18,3.82,330
2025-10-11,8319,14,CASH,1885.89,28.61,1915
2025-10-11,8320,15,CASH,754.07,1.43,756
2025-10-11,8321,16,CASH,91.53,7.47,99
2025-10-11,8322,17,CASH,289.32,10.68,300
2025-10-11,8323,18,CASH,1483.08,9.92,1493
2025-10-12,8324,1,CASH,137.0,0.0,137
2025-10-12,8325,2,SPLIT,264.5,0.0,265
2025-10-12,8326,3,CARD,219.83,7.17,227
2025-10-12,8327,4,CARD,135.0,0.0,135
2025-10-12,8328,5,CASH,334.7,9.3,344
2025-10-12,8329,6,CASH,88.47,1.53,90
2025-10-12,8330,7,CASH,148.64,3.36,152
2025-10-12,8331,8,CASH,1032.44,19.56,1052
2025-10-12,8332,9,CASH,906.27,13.73,920
2025-10-12,8333,10,CASH,325.18,4.82,330
2025-10-12,8334,11,CASH,670.08,21.92,692
2025-10-12,8335,12,CASH,393.0,0.0,393
2025-10-12,8336,13,CASH,1034.21,1.29,1036
2025-10-12,8337,14,CASH,182.0,0.0,182
2025-10-12,8338,15,CASH,51.19,3.81,55
2025-10-13,8339,1,CASH,179.95,3.05,183
2025-10-13,8340,2,CASH,178.09,4.91,183
2025-10-13,8341,3,CASH,191.0,0.0,191
2025-10-13,8342,4,CASH,312.0,0.0,312
2025-10-13,8343,5,CASH,76.95,3.05,80
2025-10-13,8344,6,CASH,133.2,14.8,148
2025-10-13,8345,7,CASH,300.37,2.63,303
2025-10-13,8346,8,CASH,111.47,5.53,117
2025-10-13,8347,9,CASH,113.23,1.77,115
2025-10-13,8348,10,CASH,299.47,1.53,301
2025-10-13,8349,11,CARD,227.0,0.0,227
2025-10-13,8350,12,CASH,186.0,0.0,186
2025-10-13,8351,13,CASH,895.54,2.46,898
2025-10-13,8352,14,CASH,1015.52,2.48,1018
2025-10-13,8353,15,CASH,428.86,2.14,431
2025-10-13,8354,16,CASH,76.0,0.0,76
2025-10-13,8355,17,CASH,151.43,8.57,160
2025-10-13,8356,18,CASH,195.0,0.0,195
2025-10-13,8357,19,CASH,315.0,0.0,315
2025-10-13,8358,20,CASH,176.57,4.43,181
2025-10-13,8359,21,CASH,676.0,0.0,676
2025-10-13,8360,22,CASH,205.71,2.29,208
2025-10-13,8361,23,CASH,45.0,0.0,45
2025-10-14,8362,1,CASH,115.42,4.58,120
2025-10-14,8363,2,CASH,172.47,1.53,174
2025-10-14,8364,3,CASH,616.17,20.83,637
2025-10-14,8365,4,CASH,233.9,6.1,240
2025-10-14,8366,5,CASH,1024.04,5.96,1030
2025-10-14,8367,6,CASH,323.4,6.1,330
2025-10-14,8368,7,CASH,895.93,13.57,910
2025-10-14,8369,8,CASH,672.0,0.0,672
2025-10-15,8370,1,CASH,184.31,5.19,190
2025-10-15,8371,2,CASH,144.32,6.18,151
2025-10-15,8372,3,CASH,190.93,1.07,192
2025-10-15,8373,4,CASH,375.0,0.0,375
2025-10-15,8374,5,CASH,206.95,3.05,210
2025-10-15,8375,6,CASH,243.94,3.06,247
2025-10-15,8376,7,CASH,100.0,0.0,100
2025-10-15,8377,8,CASH,92.75,7.25,100
2025-10-15,8378,9,CASH,232.24,0.76,233
2025-10-15,8379,10,CASH,665.29,4.21,670
2025-10-15,8380,11,CASH,546.38,1.12,548
2025-10-15,8381,12,CASH,719.22,9.78,729
2025-10-15,8382,13,CASH,1352.0,0.0,1352
2025-10-16,8383,1,CASH,207.96,5.04,213
2025-10-16,8384,2,CASH,147.83,7.17,155
2025-10-16,8385,3,CASH,53.52,0.48,54
2025-10-16,8386,4,CASH,40.0,0.0,40
2025-10-16,8387,5,CASH,424.52,0.48,425
2025-10-16,8388,6,CASH,97.0,0.0,97
2025-10-16,8389,7,CASH,69.0,0.0,69
2025-10-16,8390,8,CASH,229.0,0.0,229
2025-10-16,8391,9,CASH,170.0,0.0,170
2025-10-16,8392,10,CASH,930.63,8.87,940
2025-10-16,8393,11,CASH,877.9,6.1,884
2025-10-16,8394,12,CASH,79.0,0.0,79
2025-10-16,8395,13,CASH,302.54,7.46,310
2025-10-16,8396,14,CASH,697.0,0.0,697
2025-10-16,8397,15,CASH,45.0,0.0,45
2025-10-16,8398,16,CARD,79.62,4.38,84
2025-10-17,8399,1,CASH,133.21,2.29,136
2025-10-17,8400,2,CASH,210.52,0.48,211
2025-10-17,8401,3,CASH,218.21,5.79,224
2025-10-17,8402,4,CASH,68.0,0.0,68
2025-10-17,8403,5,CASH,108.78,2.72,112
2025-10-17,8404,6,CASH,172.0,0.0,172
2025-10-17,8405,7,CASH,171.0,0.0,171
2025-10-17,8406,8,CASH,70.97,1.53,73
2025-10-17,8407,9,CARD,160.0,0.0,160
2025-10-17,8408,10,CASH,1179.0,0.0,1179
2025-10-17,8409,11,CASH,816.12,22.88,839
2025-10-17,8410,12,CASH,349.57,4.43,354
2025-10-17,8411,13,CASH,1009.1,9.9,1019
2025-10-17,8412,14,CASH,513.72,19.28,533
2025-10-18,8413,1,CARD,273.52,0.48,274
2025-10-18,8414,2,SPLIT,369.86,2.14,372
2025-10-18,8415,3,CASH,121.0,0.0,121
2025-10-18,8416,4,CASH,183.0,0.0,183
2025-10-18,8417,5,CASH,126.0,0.0,126
2025-10-18,8418,6,CASH,114.37,7.63,122
2025-10-18,8419,7,CASH,162.0,0.0,162
2025-10-18,8420,8,CASH,49.86,2.14,52
2025-10-18,8421,9,CASH,107.0,0.0,107
2025-10-18,8422,10,CASH,239.12,12.88,252
2025-10-18,8423,11,CASH,84.47,1.53,86
2025-10-18,8424,12,CASH,158.0,0.0,158
2025-10-18,8425,13,CASH,719.95,47.55,768
2025-10-18,8426,14,CASH,790.52,12.48,803
2025-10-18,8427,15,CASH,634.43,6.57,641
2025-10-18,8428,16,CASH,777.69,9.31,787
2025-10-18,8429,17,CARD,197.0,0.0,197
2025-10-18,8430,18,CASH,283.96,11.04,295
2025-10-18,8431,19,CASH,720.0,0.0,720
2025-10-19,8432,1,CASH,228.98,16.02,245
2025-10-19,8433,2,CASH,135.0,0.0,135
2025-10-19,8434,3,CARD,556.79,3.21,560
2025-10-19,8435,4,CASH,81.62,2.38,84
2025-10-19,8436,5,CASH,803.39,63.61,867
2025-10-19,8437,6,CASH,148.0,0.0,148
2025-10-19,8438,7,CASH,157.0,0.0,157
2025-10-19,8439,8,CASH,105.0,0.0,105
2025-10-19,8440,9,CASH,458.65,5.35,464
2025-10-19,8441,10,CASH,1204.36,9.64,1214
2025-10-19,8442,11,CASH,999.73,33.77,1034
2025-10-19,8443,12,CASH,223.95,3.05,227
2025-10-19,8444,13,CASH,1137.85,9.15,1147
2025-10-20,8445,1,CASH,71.52,0.48,72
2025-10-20,8446,2,CASH,201.29,0.71,202
2025-10-20,8447,3,CASH,285.05,4.95,290
2025-10-20,8448,4,CASH,208.79,20.21,229
2025-10-20,8449,5,CASH,150.0,0.0,150
2025-10-20,8450,6,CASH,170.0,0.0,170
2025-10-20,8451,7,CASH,153.0,0.0,153
2025-10-20,8452,8,CASH,292.62,2.38,295
2025-10-20,8453,9,CASH,898.03,32.97,931
2025-10-20,8454,10,CASH,569.71,7.29,577
2025-10-20,8455,11,CASH,586.0,0.0,586
2025-10-20,8456,12,CASH,624.94,7.06,632
2025-10-21,8457,1,CASH,518.74,4.76,524
2025-10-21,8458,2,CASH,183.22,16.78,200
2025-10-21,8459,3,CASH,270.29,5.71,276
2025-10-21,8460,4,SPLIT,218.0,0.0,218
2025-10-21,8461,5,CASH,260.95,3.05,264
2025-10-21,8462,6,CASH,85.79,3.21,89
2025-10-21,8463,7,CASH,100.0,0.0,100
2025-10-21,8464,8,CASH,215.34,2.66,218
2025-10-21,8465,9,CASH,58.0,0.0,58
2025-10-21,8466,10,CASH,73.0,0.0,73
2025-10-21,8467,11,CASH,91.43,8.57,100
2025-10-21,8468,12,CASH,447.62,8.38,456
2025-10-21,8469,13,CASH,282.61,7.39,290
2025-10-21,8470,14,CASH,71.95,3.05,75
2025-10-21,8471,15,CASH,848.35,11.15,860
2025-10-21,8472,16,CASH,611.03,6.47,618
2025-10-21,8473,17,CASH,1081.0,0.0,1081
2025-10-21,8474,18,CASH,125.0,0.0,125
2025-10-21,8475,19,CASH,497.17,12.83,510
2025-10-21,8476,20,CASH,60.0,0.0,60
2025-10-22,8477,1,CASH,370.0,0.0,370
2025-10-22,8478,2,CASH,115.0,0.0,115
2025-10-22,8479,3,CASH,187.08,0.92,188
2025-10-22,8480,4,CASH,131.46,8.54,140
2025-10-22,8481,5,CASH,49.0,0.0,49
2025-10-22,8482,6,CASH,155.19,1.81,157
2025-10-22,8483,7,CASH,91.62,2.38,94
2025-10-22,8484,8,CASH,95.0,0.0,95
2025-10-22,8485,9,CASH,799.89,6.11,806
2025-10-22,8486,10,CASH,82.71,2.29,85
2025-10-22,8487,11,CASH,725.7,18.3,744
2025-10-22,8488,12,CASH,573.95,3.05,577
2025-10-22,8489,13,CASH,226.0,0.0,226
2025-10-22,8490,14,CASH,1660.5,22.5,1683
2025-10-22,8491,15,CASH,74.0,0.0,74
2025-10-23,8492,1,CASH,94.0,0.0,94
2025-10-23,8493,2,CASH,99.95,3.05,103
2025-10-23,8494,3,CASH,332.78,1.22,334
2025-10-23,8495,4,CASH,190.47,1.53,192
2025-10-23,8496,5,CASH,104.0,0.0,104
2025-10-23,8497,6,CASH,184.0,0.0,184
2025-10-23,8498,7,CASH,137.59,2.41,140
2025-10-23,8499,8,CASH,54.46,3.54,58
2025-10-23,8500,9,CASH,252.47,1.53,254
2025-10-23,8501,10,CASH,70.0,0.0,70
2025-10-23,8502,11,CASH,1369.9,9.1,1379
2025-10-23,8503,12,CASH,1487.43,8.57,1496
2025-10-23,8504,13,CASH,1008.0,0.0,1008
2025-10-24,8505,1,CARD,109.0,0.0,109
2025-10-24,8506,2,CASH,140.0,0.0,140
2025-10-24,8507,3,CASH,248.47,1.53,250
2025-10-24,8508,4,CASH,101.4,2.6,104
2025-10-24,8509,5,CASH,107.0,0.0,107
2025-10-24,8510,6,CASH,213.1,1.9,215
2025-10-24,8511,7,CASH,137.47,1.53,139
2025-10-24,8512,8,CASH,170.0,0.0,170
2025-10-24,8513,9,CASH,65.04,4.96,70
2025-10-24,8514,10,SPLIT,191.0,0.0,191
2025-10-24,8515,11,CASH,1664.5,21.0,1686
2025-10-24,8516,12,CASH,777.52,0.48,778
2025-10-25,8517,1,CASH,109.71,2.29,112
2025-10-25,8518,2,SPLIT,203.99,11.01,215
2025-10-25,8519,3,CASH,173.29,1.71,175
2025-10-25,8520,4,CARD,287.37,7.63,295
2025-10-25,8521,5,CASH,109.0,0.0,109
2025-10-25,8522,6,CASH,93.5,0.0,94
2025-10-25,8523,7,CASH,228.47,1.53,230
2025-10-25,8524,8,CASH,150.0,0.0,150
2025-10-25,8525,9,CASH,328.0,0.0,328
2025-10-25,8526,10,CASH,100.0,0.0,100
2025-10-25,8527,11,CASH,90.0,0.0,90
2025-10-25,8528,12,CASH,430.98,7.02,438
2025-10-25,8529,13,CASH,102.47,1.53,104
2025-10-25,8530,14,CASH,711.55,17.45,729
2025-10-25,8531,15,CASH,1165.94,20.06,1186
2025-10-25,8532,16,CASH,943.62,4.38,948
2025-10-26,8533,1,CASH,256.95,3.05,260
2025-10-26,8534,2,CASH,305.0,0.0,305
2025-10-26,8535,3,CASH,294.95,3.05,298
2025-10-26,8536,4,CASH,115.53,2.97,119
2025-10-26,8537,5,CASH,85.0,0.0,85
2025-10-26,8538,6,CASH,109.24,0.76,110
2025-10-26,8539,7,CASH,72.24,0.76,73
2025-10-26,8540,8,CASH,131.51,6.49,138
2025-10-26,8541,9,CASH,70.0,0.0,70
2025-10-26,8542,10,CASH,199.48,1.52,201
2025-10-26,8543,11,CASH,879.43,8.57,888
2025-10-26,8544,12,CASH,789.85,9.15,799
2025-10-26,8545,13,CASH,948.22,21.78,970
2025-10-26,8546,14,CASH,1131.08,9.92,1141
2025-10-26,8547,15,CASH,54.0,0.0,54
2025-10-27,8548,1,CARD,173.0,0.0,173
2025-10-27,8549,2,CASH,152.24,4.76,157
2025-10-27,8550,3,CASH,93.0,0.0,93
2025-10-27,8551,4,CASH,127.41,2.59,130
2025-10-27,8552,5,CASH,104.0,0.0,104
2025-10-27,8553,6,CASH,352.1,1.9,354
2025-10-27,8554,7,CASH,192.87,7.13,200
2025-10-27,8555,8,CASH,218.99,11.01,230
2025-10-27,8556,9,CASH,374.08,9.92,384
2025-10-27,8557,10,CARD,268.15,2.85,271
2025-10-27,8558,11,CASH,639.31,18.69,658
2025-10-27,8559,12,CASH,677.24,1.76,679
2025-10-27,8560,13,CASH,208.42,4.58,213
2025-10-27,8561,14,CASH,205.0,0.0,205
2025-10-27,8562,15,CASH,1007.05,0.95,1008
2025-10-28,8563,1,CASH,126.99,2.01,129
2025-10-28,8564,2,CARD,153.0,0.0,153
2025-10-28,8565,3,CASH,153.92,9.08,163
2025-10-28,8566,4,CASH,231.98,19.02,251
2025-10-28,8567,5,CASH,193.18,3.82,197
2025-10-28,8568,6,CASH,967.14,6.86,974
2025-10-28,8569,7,CASH,799.51,14.49,814
2025-10-28,8570,8,CASH,864.57,3.43,868
2025-10-28,8571,9,CASH,233.48,10.52,244
2025-10-28,8572,10,CASH,1299.0,0.0,1299
2025-10-29,8573,1,CASH,108.47,1.53,110
2025-10-29,8574,2,CASH,129.0,0.0,129
2025-10-29,8575,3,CARD,100.62,4.38,105
2025-10-29,8576,4,CASH,518.0,12.0,530
2025-10-29,8577,5,CASH,943.61,12.39,956
2025-10-29,8578,6,CASH,699.44,32.56,732
2025-10-29,8579,7,CASH,213.86,2.14,216
2025-10-29,8580,8,CASH,125.1,1.9,127
2025-10-29,8581,9,CASH,922.0,0.0,922
2025-10-29,8582,10,CASH,104.0,0.0,104
2025-10-29,8583,11,CASH,225.93,1.07,227
2025-10-29,8584,12,CASH,81.94,3.06,85
2025-10-29,8585,13,CASH,177.4,11.6,189
2025-10-29,8586,14,CASH,226.63,8.37,235
2025-10-29,8587,15,CASH,230.87,13.13,244
2025-10-30,8588,1,CASH,331.86,2.14,334
2025-10-30,8589,2,CASH,99.71,2.29,102
2025-10-30,8590,3,CASH,84.76,2.24,87
2025-10-30,8591,4,CASH,168.0,0.0,168
2025-10-30,8592,5,CASH,82.57,4.43,87
2025-10-30,8593,6,CASH,209.47,1.53,211
2025-10-30,8594,7,CASH,660.0,0.0,660
2025-10-30,8595,8,CASH,497.71,2.29,500
2025-10-30,8596,9,CASH,864.24,1.76,866
2025-10-30,8597,10,CASH,593.56,20.44,614
2025-10-30,8598,11,CASH,1137.43,8.57,1146
2025-10-30,8599,12,CASH,139.37,7.63,147
2025-10-30,8600,13,CASH,20.0,0.0,20
2025-10-30,8601,14,CARD,68.0,0.0,68
2025-10-31,8602,1,CASH,205.0,0.0,205
2025-10-31,8603,2,CARD,303.0,0.0,303
2025-10-31,8604,3,CARD,128.9,6.1,135
2025-10-31,8605,4,CASH,165.0,0.0,165
2025-10-31,8606,5,CASH,184.0,0.0,184
2025-10-31,8607,6,CASH,208.68,7.32,216
2025-10-31,8608,7,CASH,200.36,19.64,220
2025-10-31,8609,8,CASH,684.32,2.68,687
2025-10-31,8610,9,CASH,168.0,0.0,168
2025-10-31,8611,10,CARD,264.76,2.24,267
2025-10-31,8612,11,CASH,1049.93,6.57,1057
2025-10-31,8613,12,CASH,705.89,5.11,711
2025-10-31,8614,13,CASH,1195.71,2.29,1198
2025-11-01,8615,1,CASH,100.0,0.0,100
2025-11-01,8616,2,CASH,153.0,0.0,153
2025-11-01,8617,3,CARD,85.0,0.0,85
2025-11-01,8618,4,CASH,215.47,1.53,217
2025-11-01,8619,5,CASH,132.37,7.63,140
2025-11-01,8620,6,CASH,324.42,5.58,330
2025-11-01,8621,7,CASH,148.0,0.0,148
2025-11-01,8622,8,CASH,152.65,5.35,158
2025-11-01,8623,9,CASH,175.0,0.0,175
2025-11-01,8624,10,CASH,75.86,2.14,78
2025-11-01,8625,11,CASH,100.36,9.64,110
2025-11-01,8626,12,CASH,192.12,2.88,195
2025-11-01,8627,13,CASH,1051.32,2.68,1054
2025-11-01,8628,14,CASH,808.68,7.32,816
2025-11-01,8629,15,CASH,490.0,0.0,490
2025-11-01,8630,16,CASH,911.47,10.53,922
2025-11-01,8631,17,CASH,367.5,0.0,368
2025-11-01,8632,18,CASH,971.0,0.0,971
2025-11-01,8633,19,CASH,224.0,0.0,224
2025-11-01,8634,20,CASH,46.19,1.81,48
2025-11-02,8635,1,CARD,154.24,4.76,159
2025-11-02,8636,2,CASH,181.24,4.76,186
2025-11-02,8637,3,CARD,181.05,0.95,182
2025-11-02,8638,4,CASH,214.0,0.0,214
2025-11-02,8639,5,CASH,140.05,0.95,141
2025-11-02,8640,6,CARD,271.63,5.37,277
2025-11-02,8641,7,CASH,265.71,2.29,268
2025-11-02,8642,8,CASH,183.0,0.0,183
2025-11-02,8643,9,CASH,163.0,0.0,163
2025-11-02,8644,10,CASH,1604.68,21.07,1626
2025-11-02,8645,11,CASH,1376.63,12.37,1389
2025-11-02,8646,12,CASH,129.0,0.0,129
2025-11-02,8647,13,CASH,138.0,0.0,138
2025-11-02,8648,14,CASH,151.47,1.53,153
2025-11-02,8649,15,CASH,171.86,6.14,178
2025-11-02,8650,16,CASH,866.2,16.8,883
2025-11-02,8651,17,CASH,1281.39,1.61,1283
2025-11-02,8652,18,CASH,60.0,0.0,60
2025-11-03,8653,1,CASH,135.0,0.0,135
2025-11-03,8654,2,CASH,199.0,0.0,199
2025-11-03,8655,3,CASH,223.0,0.0,223
2025-11-03,8656,4,CASH,140.95,21.05,162
2025-11-03,8657,5,CASH,232.19,1.81,234
2025-11-03,8658,6,CASH,118.0,0.0,118
2025-11-03,8659,7,CASH,59.0,1.0,60
2025-11-03,8660,8,CASH,89.0,0.0,89
2025-11-03,8661,9,CASH,94.86,2.14,97
2025-11-03,8662,10,CASH,102.5,0.0,103
2025-11-03,8663,11,CARD,69.86,2.14,72
2025-11-03,8664,12,CASH,149.0,0.0,149
2025-11-03,8665,13,CASH,784.57,3.43,788
2025-11-03,8666,14,CASH,162.93,1.07,164
2025-11-03,8667,15,CASH,769.27,16.23,786
2025-11-03,8668,16,CASH,1948.76,11.24,1960
2025-11-03,8669,17,CASH,248.0,0.0,248
2025-11-04,8670,1,CASH,121.15,2.85,124
2025-11-04,8671,2,CASH,114.9,1.1,116
2025-11-04,8672,3,CASH,136.0,0.0,136
2025-11-04,8673,4,CARD,453.24,4.76,458
2025-11-04,8674,5,CASH,68.0,0.0,68
2025-11-04,8675,6,CASH,216.1,2.9,219
2025-11-04,8676,7,CASH,116.16,5.34,122
2025-11-04,8677,8,CASH,199.02,1.98,201
2025-11-04,8678,9,CASH,59.0,0.0,59
2025-11-04,8679,10,CASH,33.5,0.0,34
2025-11-04,8680,11,CASH,187.0,0.0,187
2025-11-04,8681,12,CASH,153.42,4.58,158
2025-11-04,8682,13,CASH,142.25,2.75,145
2025-11-04,8683,14,CASH,66.95,3.05,70
2025-11-04,8684,15,CASH,1364.55,20.45,1385
2025-11-04,8685,16,CASH,568.26,7.74,576
2025-11-04,8686,17,CASH,171.95,3.05,175
2025-11-04,8687,18,CASH,47.47,1.53,49
2025-11-04,8688,19,CASH,295.53,2.97,299
2025-11-04,8689,20,CASH,704.0,0.0,704
2025-11-05,8690,1,CASH,288.71,6.29,295
2025-11-05,8691,2,CASH,53.47,1.53,55
2025-11-05,8692,3,CASH,160.0,0.0,160
2025-11-05,8693,4,CASH,83.0,0.0,83
2025-11-05,8694,5,CASH,139.24,4.76,144
2025-11-05,8695,6,CASH,234.71,2.29,237
2025-11-05,8696,7,CASH,111.95,1.55,114
2025-11-05,8697,8,CASH,67.48,1.52,69
2025-11-05,8698,9,CASH,106.59,8.41,115
2025-11-05,8699,10,CASH,58.0,0.0,58
2025-11-05,8700,11,CASH,100.52,0.48,101
2025-11-05,8701,12,CASH,264.0,0.0,264
2025-11-05,8702,13,CASH,534.81,4.19,539
2025-11-05,8703,14,CASH,1024.71,2.29,1027
2025-11-05,8704,15,CASH,605.81,1.19,607
2025-11-05,8705,16,CASH,831.23,17.77,849
2025-11-05,8706,17,CASH,200.0,0.0,200
2025-11-05,8707,18,CASH,40.0,0.0,40
2025-11-06,8708,1,CARD,152.0,0.0,152
2025-11-06,8709,2,CASH,54.0,0.0,54
2025-11-06,8710,3,CASH,494.71,2.29,497
2025-11-06,8711,4,CASH,267.66,5.34,273
2025-11-06,8712,5,CASH,132.0,0.0,132
2025-11-06,8713,6,CASH,88.0,0.0,88
2025-11-06,8714,7,CASH,68.94,3.06,72
2025-11-06,8715,8,CASH,92.0,0.0,92
2025-11-06,8716,9,CASH,156.0,0.0,156
2025-11-06,8717,10,CASH,304.1,2.9,307
2025-11-06,8718,11,CASH,199.42,4.58,204
2025-11-06,8719,12,CASH,181.0,0.0,181
2025-11-06,8720,13,CASH,75.0,0.0,75
2025-11-06,8721,14,CASH,135.0,0.0,135
2025-11-06,8722,15,CASH,861.66,8.34,870
2025-11-06,8723,16,CASH,1341.71,2.29,1344
2025-11-06,8724,17,CASH,218.75,15.25,234
2025-11-06,8725,18,CASH,162.04,12.96,175
2025-11-07,8726,1,CASH,129.24,4.76,134
2025-11-07,8727,2,CASH,198.19,3.81,202
2025-11-07,8728,3,CARD,104.0,0.0,104
2025-11-07,8729,4,CASH,126.52,0.48,127
2025-11-07,8730,5,CASH,170.0,0.0,170
2025-11-07,8731,6,CARD,278.47,1.53,280
2025-11-07,8732,7,CASH,80.0,0.0,80
2025-11-07,8733,8,CASH,74.71,4.29,79
2025-11-07,8734,9,CASH,200.95,3.05,204
2025-11-07,8735,10,CASH,178.66,11.34,190
2025-11-07,8736,11,CASH,113.93,1.07,115
2025-11-07,8737,12,CASH,479.14,6.86,486
2025-11-07,8738,13,CASH,113.0,0.0,113
2025-11-07,8739,14,CASH,604.0,0.0,604
2025-11-07,8740,15,CASH,794.91,10.09,805
2025-11-07,8741,16,CASH,344.76,2.24,347
2025-11-07,8742,17,CASH,1325.57,6.43,1332
2025-11-08,8743,1,CASH,125.0,0.0,125
2025-11-08,8744,2,CASH,170.0,0.0,170
2025-11-08,8745,3,CASH,112.0,0.0,112
2025-11-08,8746,4,CASH,100.71,2.29,103
2025-11-08,8747,5,CASH,191.1,2.9,194
2025-11-08,8748,6,CASH,72.0,0.0,72
2025-11-08,8749,7,CASH,794.5,0.0,795
2025-11-08,8750,8,CASH,826.09,9.91,836
2025-11-08,8751,9,CASH,709.48,7.52,717
2025-11-08,8752,10,CASH,184.0,0.0,184
2025-11-08,8753,11,CASH,1246.37,8.63,1255
2025-11-08,8754,12,CASH,60.0,0.0,60
2025-11-09,8755,1,CASH,88.52,0.48,89
2025-11-09,8756,2,CASH,64.0,0.0,64
2025-11-09,8757,3,CARD,238.0,0.0,238
2025-11-09,8758,4,CASH,65.71,2.29,68
2025-11-09,8759,5,CASH,160.0,0.0,160
2025-11-09,8760,6,CARD,142.0,0.0,142
2025-11-09,8761,7,CASH,341.0,0.0,341
2025-11-09,8762,8,CASH,287.67,5.33,293
2025-11-09,8763,9,CASH,665.1,1.9,667
2025-11-09,8764,10,CASH,1092.49,11.51,1104
2025-11-09,8765,11,CASH,198.42,4.58,203
2025-11-09,8766,12,CASH,1198.22,24.78,1223
2025-11-09,8767,13,CASH,680.61,17.39,698
2025-11-09,8768,14,CASH,1414.36,22.64,1437
2025-11-09,8769,15,CASH,128.14,6.86,135
2025-11-09,8770,16,CASH,50.0,0.0,50
2025-11-10,8771,1,CASH,281.0,0.0,281
2025-11-10,8772,2,CASH,194.29,5.71,200
2025-11-10,8773,3,CASH,236.95,3.05,240
2025-11-10,8774,4,CARD,339.9,15.1,355
2025-11-10,8775,5,CASH,393.95,3.05,397
2025-11-10,8776,6,CASH,202.22,16.78,219
2025-11-10,8777,7,CASH,234.41,2.59,237
2025-11-10,8778,8,CASH,190.64,5.36,196
2025-11-10,8779,9,CASH,125.86,2.14,128
2025-11-10,8780,10,CASH,588.25,0.0,588
2025-11-10,8781,11,CASH,475.06,11.44,487
2025-11-10,8782,12,CASH,134.0,0.0,134
2025-11-10,8783,13,CASH,1597.93,10.07,1608
2025-11-10,8784,14,CASH,100.0,0.0,100
2025-11-10,8785,15,CASH,97.0,0.0,97
2025-11-11,8786,1,CASH,288.81,6.19,295
2025-11-11,8787,2,CARD,105.57,6.43,112
2025-11-11,8788,3,CASH,148.76,0.24,149
2025-11-11,8789,4,CASH,52.0,0.0,52
2025-11-11,8790,5,CASH,74.0,0.0,74
2025-11-11,8791,6,CASH,250.0,0.0,250
2025-11-11,8792,7,CASH,142.0,0.0,142
2025-11-11,8793,8,CASH,680.0,0.0,680
2025-11-11,8794,9,CASH,695.0,0.0,695
2025-11-11,8795,10,CASH,771.8,12.2,784
2025-11-11,8796,11,CASH,861.79,3.21,865
2025-11-11,8797,12,CARD,342.71,2.29,345
2025-11-11,8798,13,CASH,84.0,0.0,84
2025-11-12,8799,1,CASH,222.76,17.24,240
2025-11-12,8800,2,CASH,164.0,0.0,164
2025-11-12,8801,3,CASH,106.19,1.81,108
2025-11-12,8802,4,CASH,100.0,0.0,100
2025-11-12,8803,5,CASH,185.37,3.13,189
2025-11-12,8804,6,CASH,605.92,44.58,651
2025-11-12,8805,7,CASH,101.52,0.48,102
2025-11-12,8806,8,CASH,130.9,6.1,137
2025-11-12,8807,9,CASH,93.34,3.66,97
2025-11-12,8808,10,CASH,376.07,4.93,381
2025-11-12,8809,11,CASH,397.52,8.48,406
2025-11-12,8810,12,CASH,700.71,2.29,703
2025-11-12,8811,13,CASH,745.75,0.0,746
2025-11-12,8812,14,CASH,605.57,6.43,612
2025-11-12,8813,15,CASH,52.5,0.0,53
2025-11-13,8814,1,CASH,157.61,6.39,164
2025-11-13,8815,2,CASH,265.0,0.0,265
2025-11-13,8816,3,CASH,255.97,20.03,276
2025-11-13,8817,4,CASH,206.89,15.11,222
2025-11-13,8818,5,CASH,236.45,7.55,244
2025-11-13,8819,6,CASH,163.0,0.0,163
2025-11-13,8820,7,CASH,1070.76,7.74,1079
2025-11-13,8821,8,CASH,666.86,2.14,669
